timestamp,riskyForStable,deltaOut,tau,totalUnderlying,totalQuote,totalLiquidity,pool.id,pool.liquidity,pool.strike,pool.invariant,pool.sigma,pool.maturity,pool.initialQuote,pool.initialUnderlying,pool.initialLiquidity,pool.initialTau,pool.feesCollectedQuote,pool.feesCollectedUnderlying,pool.maturity_utc,pool.createdAtTimestamp_utc,pool.initialTau_utc,tau_yrs,pool.initialTau_years,swap_vol_cum,swap_count_cum,pool_name,spot_price,tvl,initial_tvl,total_fees_usdc,pool.duration_utc,totalUnderlying_usdc,totalQuote_usdc,initialUnderlyingPerLiquidity,initialQuotePerLiquidity,currentUnderlyingPerLiquidity,currentUnderlyingPerLiquiditySpot,currentQuotePerLiquidity,currentLPT_usdc
2022-06-14 08:02:00,False,3630.0,316660,686.5999999956897,44971.410229,726.8976992956281,0xd079a80dc771312759e3e8a53d3d30f55796e3104e26a6ec4d6ca41073228b42,0.0,1550.0,-1,1.5,1655510400,76086.410229,659.9999999956897,726.8976992956281,369344,528.9,1.0877774937678726,2022-06-18 00:00:00,2022-06-14 00:00:00,2022-06-13 17:24:00,0.010041222729578895,0.011711821410451547,108077.115376,22,2022-06-14_2022-06-18_1550_1.5,1206.0201965019685,873024.8771420533,872059.7399151009,1840.7816267843486,4,828053.4669130533,44971.410229,0.907968206028492,104.67278999882457,0.9445620761504855,1139.1609406873158,61.867591921913906,1201.0285326092296
2022-06-14 10:43:00,True,260.0,220618,1.0196174694639153,1.75102,1.0262978937558012,0x7afc53a68292f9e31f2bbd36834fea341d50a791bd7fae73fe70b486dd098b2f,0.0,2500.0,-9,1.5,1655424000,507.897991,0.6365222756142837,0.9714312696404863,2293870,0.0,0.004289731845429992,2022-06-17 00:00:00,2022-05-21 00:00:00,2022-05-21 10:49:00,0.0069957508878741755,0.07273814053779808,260.0,2,2022-05-21_2022-06-17_2500_1.5,1816.420977453638,1853.8055805124498,1664.0904050423112,7.791958911689945,27,1852.0545605124498,1.75102,0.6552416990343043,522.8347149952937,0.9934907551379274,1804.597448538787,1.7061518012007537,1806.3036003399877
2022-06-14 11:14:00,True,5426.914219,305135,691.1744150552802,39544.49601,726.8976992956281,0xd079a80dc771312759e3e8a53d3d30f55796e3104e26a6ec4d6ca41073228b42,0.0,1550.0,-1,1.5,1655510400,76086.410229,659.9999999956897,726.8976992956281,369344,528.9,1.0877774937678726,2022-06-18 00:00:00,2022-06-14 00:00:00,2022-06-13 17:24:00,0.009675767376966007,0.011711821410451547,104447.115376,22,2022-06-14_2022-06-18_1550_1.5,1201.3460688659563,869884.1624373877,868974.815675353,1835.697215938896,4,830339.6664273877,39544.49601,0.907968206028492,104.67278999882457,0.9508551419615661,1142.3060868565083,54.401735001113714,1196.707821857622
2022-06-14 11:37:00,True,6413.777489,303756,696.6278327407811,33130.718521,726.8976992956281,0xd079a80dc771312759e3e8a53d3d30f55796e3104e26a6ec4d6ca41073228b42,0.0,1550.0,-1,1.5,1655510400,76086.410229,659.9999999956897,726.8976992956281,369344,528.9,1.0877774937678726,2022-06-18 00:00:00,2022-06-14 00:00:00,2022-06-13 17:24:00,0.009632039573820396,0.011711821410451547,99020.201157,22,2022-06-14_2022-06-18_1550_1.5,1188.2159879339358,860875.0470233638,860308.9622602761,1821.4146094096936,4,827744.3285023638,33130.718521,0.907968206028492,104.67278999882457,0.9583574599504457,1138.7356560688763,45.57824100021782,1184.313897069094
2022-06-14 12:27:00,True,4998.153668,300754,700.9166725857356,28132.564853,726.8976992956281,0xd079a80dc771312759e3e8a53d3d30f55796e3104e26a6ec4d6ca41073228b42,0.0,1550.0,-1,1.5,1655510400,76086.410229,659.9999999956897,726.8976992956281,369344,528.9,1.0877774937678726,2022-06-18 00:00:00,2022-06-14 00:00:00,2022-06-13 17:24:00,0.009536846778285134,0.011711821410451547,92606.423668,22,2022-06-14_2022-06-18_1550_1.5,1177.6290614832892,853552.4081681296,853321.5908028949,1809.8983890885042,4,825419.8433151296,28132.564853,0.907968206028492,104.67278999882457,0.9642576572534645,1135.5378399394724,38.70223400109915,1174.2400739405716
2022-06-14 15:05:00,False,9900.0,291288,692.6666725857356,38032.564853,726.8976992956281,0xd079a80dc771312759e3e8a53d3d30f55796e3104e26a6ec4d6ca41073228b42,0.0,1550.0,-1,1.5,1655510400,76086.410229,659.9999999956897,726.8976992956281,369344,528.9,1.0877774937678726,2022-06-18 00:00:00,2022-06-14 00:00:00,2022-06-13 17:24:00,0.009236681887366819,0.011711821410451547,87608.27,22,2022-06-14_2022-06-18_1550_1.5,1205.1167096971892,872776.7462364219,871463.4386239505,1839.7988341721934,4,834744.1813834219,38032.564853,0.907968206028492,104.67278999882457,0.9529080546780342,1148.3654194975418,52.32175709161548,1200.6871765891572
2022-06-14 16:14:00,False,20400.0,287139,676.0666725857355,58432.564853,726.8976992956281,0xd079a80dc771312759e3e8a53d3d30f55796e3104e26a6ec4d6ca41073228b42,0.0,1550.0,-1,1.5,1655510400,76086.410229,659.9999999956897,726.8976992956281,369344,528.9,1.0877774937678726,2022-06-18 00:00:00,2022-06-14 00:00:00,2022-06-13 17:24:00,0.009105117960426179,0.011711821410451547,77708.27,22,2022-06-14_2022-06-18_1550_1.5,1241.976482005033,898091.4724718803,895790.8883469685,1879.894064914074,4,839658.9076188803,58432.564853,0.907968206028492,104.67278999882457,0.9300712785868653,1155.1266545932378,80.38622891449761,1235.5128835077355
2022-06-14 18:55:00,True,10247.358114,277515,684.4876230677054,48185.206739,726.8976992956281,0xd079a80dc771312759e3e8a53d3d30f55796e3104e26a6ec4d6ca41073228b42,0.0,1550.0,-1,1.5,1655510400,76086.410229,659.9999999956897,726.8976992956281,369344,528.9,1.0877774937678726,2022-06-18 00:00:00,2022-06-14 00:00:00,2022-06-13 17:24:00,0.008799942922374428,0.011711821410451547,57308.270000000004,22,2022-06-14_2022-06-18_1550_1.5,1230.7231933941782,890600.000039677,888363.7178638529,1867.6529908323118,4,842414.793300677,48185.206739,0.907968206028492,104.67278999882457,0.9416560593478029,1158.9179524395058,66.28884200031449,1225.2067944398202
2022-06-14 19:21:00,True,7197.049012,275928,690.4633607707267,40988.157727,726.8976992956281,0xd079a80dc771312759e3e8a53d3d30f55796e3104e26a6ec4d6ca41073228b42,0.0,1550.0,-1,1.5,1655510400,76086.410229,659.9999999956897,726.8976992956281,369344,528.9,1.0877774937678726,2022-06-18 00:00:00,2022-06-14 00:00:00,2022-06-13 17:24:00,0.008749619482496194,0.011711821410451547,47060.911886,22,2022-06-14_2022-06-18_1550_1.5,1218.7075707068861,882461.0827940046,880433.4068902918,1854.5826668994691,4,841472.9250670046,40988.157727,0.907968206028492,104.67278999882457,0.9498769378962038,1157.6222154539782,56.38779400006078,1214.010009454039
2022-06-14 20:33:00,True,8354.242527,271596,697.4640461163926,32633.9152,726.8976992956281,0xd079a80dc771312759e3e8a53d3d30f55796e3104e26a6ec4d6ca41073228b42,0.0,1550.0,-1,1.5,1655510400,76086.410229,659.9999999956897,726.8976992956281,369344,528.9,1.0877774937678726,2022-06-18 00:00:00,2022-06-14 00:00:00,2022-06-13 17:24:00,0.008612252663622526,0.011711821410451547,39863.862874,22,2022-06-14_2022-06-18_1550_1.5,1204.0078628901974,872386.110807348,870731.5997313407,1838.5926555715114,4,839752.195607348,32633.9152,0.907968206028492,104.67278999882457,0.9595078465542579,1155.2549917561676,44.89478400003553,1200.149775756203
2022-06-14 21:38:00,True,9521.0,267713,705.5640461163927,23112.9152,726.8976992956281,0xd079a80dc771312759e3e8a53d3d30f55796e3104e26a6ec4d6ca41073228b42,0.0,1550.0,-1,1.5,1655510400,76086.410229,659.9999999956897,726.8976992956281,369344,528.9,1.0877774937678726,2022-06-18 00:00:00,2022-06-14 00:00:00,2022-06-13 17:24:00,0.008489123541349569,0.011711821410451547,31509.620347,22,2022-06-14_2022-06-18_1550_1.5,1182.269245714437,857279.5878052538,856384.1123954324,1814.9458770620831,4,834166.6726052538,23112.9152,0.907968206028492,104.67278999882457,0.9706510927192259,1147.5709352410531,31.796654773287454,1179.3675900143405
2022-06-15 04:26:00,True,11750.291694,243255,715.7077370103624,11362.623506,726.8976992956281,0xd079a80dc771312759e3e8a53d3d30f55796e3104e26a6ec4d6ca41073228b42,0.0,1550.0,-1,1.5,1655510400,76086.410229,659.9999999956897,726.8976992956281,369344,528.9,1.0877774937678726,2022-06-18 00:00:00,2022-06-14 00:00:00,2022-06-13 17:24:00,0.0077135654490106545,0.011711821410451547,21988.620347,22,2022-06-14_2022-06-18_1550_1.5,1156.0910624599458,838785.9415971134,839106.5114475811,1786.4698384901167,4,827423.3180911134,11362.623506,0.907968206028492,104.67278999882457,0.9846058636640219,1138.2940390276317,15.631668000889958,1153.9257070285216
2022-06-15 04:53:00,True,2185.738321,760021,62.27820167784513,1747.131381,63.6566065003996,0x370ec72e34cac2723af72f3f43fffd77bf023f50e72badd1e2253aac5352bff7,1.8065248693376232,1500.0,3,0.8,1656028800,39708.928876,29.85703449494816,59.85450118843089,965116,23.6,0.3387404535697192,2022-06-24 00:00:00,2022-06-13 00:00:00,2022-06-12 19:55:00,0.024100107813292745,0.030603627600202944,3684.11129,11,2022-06-13_2022-06-24_1500_0.8,1158.111826337685,73872.2532671559,74286.71362397168,415.8993253380833,11,72125.1218861559,1747.131381,0.4988268869028541,663.4242719856669,0.9783462408957377,1133.0343518343716,27.44619100908297,1160.4805428434545
2022-06-15 05:43:00,True,4840.124655,238625,720.0004743709087,6522.498851,726.8976992956281,0xd079a80dc771312759e3e8a53d3d30f55796e3104e26a6ec4d6ca41073228b42,0.0,1550.0,-1,1.5,1655510400,76086.410229,659.9999999956897,726.8976992956281,369344,528.9,1.0877774937678726,2022-06-18 00:00:00,2022-06-14 00:00:00,2022-06-13 17:24:00,0.0075667491121258245,0.011711821410451547,10238.328653,22,2022-06-14_2022-06-18_1550_1.5,1131.6056425795869,821279.0983090994,822946.1343266497,1759.8351498188058,4,814756.5994580995,6522.498851,0.907968206028492,104.67278999882457,0.9905114228158889,1120.8683150979948,8.973063000915223,1129.8413780989101
2022-06-15 08:21:00,True,5398.203998,229135,724.9277493724769,1124.294853,726.8976992956281,0xd079a80dc771312759e3e8a53d3d30f55796e3104e26a6ec4d6ca41073228b42,0.0,1550.0,-1,1.5,1655510400,76086.410229,659.9999999956897,726.8976992956281,369344,528.9,1.0877774937678726,2022-06-18 00:00:00,2022-06-14 00:00:00,2022-06-13 17:24:00,0.007265823186199899,0.011711821410451547,5398.203998,22,2022-06-14_2022-06-18_1550_1.5,1077.3567578750337,782130.1046105768,787141.8704218785,1700.824433975185,4,781005.8097575768,1124.294853,0.907968206028492,104.67278999882457,0.9972899213671194,1074.437036345527,1.5467030011093093,1075.9837393466364
2022-06-15 08:40:00,True,1326.709936,746387,65.71746637543626,769.34523,66.05884563173841,0x9780bb5a3fbc9191a1205ec6ca471c212dfbaf74ea50099a8bb03ebe8924e1dd,1.6231918041512918,1500.0,5,0.8,1656028800,39708.41281,29.857551015300636,59.85447682693451,965006,0.0,0.4520017730621184,2022-06-24 00:00:00,2022-06-13 00:00:00,2022-06-12 19:57:00,0.023667776509386097,0.03060013952308473,1693.991543,8,2022-06-13_2022-06-24_1500_0.8,1085.759163624614,72122.68655732238,72126.52242825206,490.76506707676833,11,71353.34132732237,769.34523,0.4988357195340941,663.4159199956656,0.9948321946434661,1080.148171602929,11.646362007124797,1091.7945336100538
2022-06-15 08:41:00,True,1222.940869,746337,63.380065802961084,524.190512,63.6566065003996,0x370ec72e34cac2723af72f3f43fffd77bf023f50e72badd1e2253aac5352bff7,1.8065248693376232,1500.0,3,0.8,1656028800,39708.928876,29.85703449494816,59.85450118843089,965116,23.6,0.3387404535697192,2022-06-24 00:00:00,2022-06-13 00:00:00,2022-06-12 19:55:00,0.02366619101978691,0.030603627600202944,1498.372969,11,2022-06-13_2022-06-24_1500_0.8,1077.825725167492,68836.85589723989,71889.60873186833,388.7031750123478,11,68312.66538523989,524.190512,0.4988268869028541,663.4242719856669,0.9956557423865067,1073.143372554914,8.23466001123873,1081.3780325661528
2022-06-15 17:34:00,True,14939.0,195951,683.8999999980338,58273.403751,742.266666145226,0x02cb07dadff57b3723ac0dbaf5c39e26edac5b37a3f92c6ae69e1ad31a4ac32c,0.0,1380.0,-8,2.05,1655510400,73212.403751,669.9999999980338,742.266666145226,202646,1522.0,1.9713993974608015,2022-06-18 00:00:00,2022-06-16 00:00:00,2022-06-15 15:43:00,0.006213565449010654,0.006425862506341958,377749.081196,25,2022-06-16_2022-06-18_1380_2.05,1083.8083003412576,799489.900352255,799363.9649775117,3658.6190302557707,2,741216.496601255,58273.403751,0.9026405610769362,98.63355999968324,0.9213669846575425,998.5851856322407,78.50736993704454,1077.0925555692852
2022-06-15 19:38:00,False,20200.0,188550,665.6199999980338,78473.403751,742.266666145226,0x02cb07dadff57b3723ac0dbaf5c39e26edac5b37a3f92c6ae69e1ad31a4ac32c,0.0,1380.0,-8,2.05,1655510400,73212.403751,669.9999999980338,742.266666145226,202646,1522.0,1.9713993974608015,2022-06-18 00:00:00,2022-06-16 00:00:00,2022-06-15 15:43:00,0.005978881278538813,0.006425862506341958,362810.081196,25,2022-06-16_2022-06-18_1380_2.05,1115.4843187154243,820962.0759721673,820586.8972881411,3721.06511379256,2,742488.6722211674,78473.403751,0.9026405610769362,98.63355999968324,0.8967397168119683,1000.2990920730609,105.72130924123503,1106.020401314296
2022-06-15 19:57:00,False,36300.0,187373,633.7599999980338,114773.403751,742.266666145226,0x02cb07dadff57b3723ac0dbaf5c39e26edac5b37a3f92c6ae69e1ad31a4ac32c,0.0,1380.0,-8,2.05,1655510400,73212.403751,669.9999999980338,742.266666145226,202646,1522.0,1.9713993974608015,2022-06-18 00:00:00,2022-06-16 00:00:00,2022-06-15 15:43:00,0.0059415588533739214,0.006425862506341958,342610.081196,25,2022-06-16_2022-06-18_1380_2.05,1153.9782598377042,846118.6657034743,846377.8378399927,3796.9520461269144,2,731345.2619524744,114773.403751,0.9026405610769362,98.63355999968324,0.8538171372955569,985.2864143159369,154.62556650569613,1139.911980821633
2022-06-15 21:25:00,False,32200.0,182098,606.3599999980338,146973.403751,742.266666145226,0x02cb07dadff57b3723ac0dbaf5c39e26edac5b37a3f92c6ae69e1ad31a4ac32c,0.0,1380.0,-8,2.05,1655510400,73212.403751,669.9999999980338,742.266666145226,202646,1522.0,1.9713993974608015,2022-06-18 00:00:00,2022-06-16 00:00:00,2022-06-15 15:43:00,0.0057742897006595635,0.006425862506341958,306310.081196,25,2022-06-16_2022-06-18_1380_2.05,1184.3405892357157,865110.1634376398,866720.5985366008,3856.8083240076608,2,718136.7596866399,146973.403751,0.9026405610769362,98.63355999968324,0.816903180021556,967.4915935752596,198.0062024262374,1165.497796001497
2022-06-15 21:53:00,False,33200.0,180427,578.7199999980338,180173.403751,742.266666145226,0x02cb07dadff57b3723ac0dbaf5c39e26edac5b37a3f92c6ae69e1ad31a4ac32c,0.0,1380.0,-8,2.05,1655510400,73212.403751,669.9999999980338,742.266666145226,202646,1522.0,1.9713993974608015,2022-06-18 00:00:00,2022-06-16 00:00:00,2022-06-15 15:43:00,0.005721302638254693,0.006425862506341958,274110.081196,25,2022-06-16_2022-06-18_1380_2.05,1209.85413266706,880340.1874057022,883814.6726355513,3907.1057081553026,2,700166.7836547021,180173.403751,0.9026405610769362,98.63355999968324,0.779665888815228,943.28199768264,242.73406306480788,1186.016060747448
2022-06-15 22:08:00,False,30300.0,179504,553.9599999980338,210473.403751,742.266666145226,0x02cb07dadff57b3723ac0dbaf5c39e26edac5b37a3f92c6ae69e1ad31a4ac32c,0.0,1380.0,-8,2.05,1655510400,73212.403751,669.9999999980338,742.266666145226,202646,1522.0,1.9713993974608015,2022-06-18 00:00:00,2022-06-16 00:00:00,2022-06-15 15:43:00,0.005692034500253678,0.006425862506341958,240910.08119599998,25,2022-06-16_2022-06-18_1380_2.05,1230.713244864992,892239.3128739912,897790.2778081249,3948.227349373873,2,681765.9091229911,210473.403751,0.9026405610769362,98.63355999968324,0.7463086047968243,918.4918846801645,283.5549720210936,1202.046856701258
2022-06-16 03:17:00,True,15436.438882,160979,566.6945310988459,195036.964869,742.266666145226,0x02cb07dadff57b3723ac0dbaf5c39e26edac5b37a3f92c6ae69e1ad31a4ac32c,0.0,1380.0,-8,2.05,1655510400,73212.403751,669.9999999980338,742.266666145226,202646,1522.0,1.9713993974608015,2022-06-18 00:00:00,2022-06-16 00:00:00,2022-06-15 15:43:00,0.0051046106037544395,0.006425862506341958,210610.081196,25,2022-06-16_2022-06-18_1380_2.05,1229.084488348414,891552.4226744694,896699.0109420207,3945.016419758481,2,696515.4578054694,195036.964869,0.9026405610769362,98.63355999968324,0.7634648798683503,938.3628412449747,262.75862000091564,1201.1214612458903
2022-06-16 04:50:00,True,27805.692324,155411,589.8383348609195,167231.272545,742.266666145226,0x02cb07dadff57b3723ac0dbaf5c39e26edac5b37a3f92c6ae69e1ad31a4ac32c,0.0,1380.0,-8,2.05,1655510400,73212.403751,669.9999999980338,742.266666145226,202646,1522.0,1.9713993974608015,2022-06-18 00:00:00,2022-06-16 00:00:00,2022-06-15 15:43:00,0.004928050481988838,0.006425862506341958,195173.642314,25,2022-06-16_2022-06-18_1380_2.05,1213.2971844438484,882880.4635088015,886121.5173259929,3913.89333835349,2,715649.1909638016,167231.272545,0.9026405610769362,98.63355999968324,0.7946447843658339,964.1402795040553,225.29810400010723,1189.4383835041626
2022-06-16 05:58:00,True,17880.453555,151291,604.8795222626769,149350.81899,742.266666145226,0x02cb07dadff57b3723ac0dbaf5c39e26edac5b37a3f92c6ae69e1ad31a4ac32c,0.0,1380.0,-8,2.05,1655510400,73212.403751,669.9999999980338,742.266666145226,202646,1522.0,1.9713993974608015,2022-06-18 00:00:00,2022-06-16 00:00:00,2022-06-15 15:43:00,0.004797406139015728,0.006425862506341958,167367.94999,25,2022-06-16_2022-06-18_1380_2.05,1202.9314788660736,876979.437241246,879176.4945889041,3893.4583926232085,2,727628.618251246,149350.81899,0.9026405610769362,98.63355999968324,0.8149086438219912,980.2792600535344,201.20911500123756,1181.488375054772
2022-06-16 06:37:00,True,13360.94652,148968,616.7761357617878,136129.87247,742.9624596731661,0x02cb07dadff57b3723ac0dbaf5c39e26edac5b37a3f92c6ae69e1ad31a4ac32c,0.0,1380.0,-8,2.05,1655510400,73212.403751,669.9999999980338,742.266666145226,202646,1522.0,1.9713993974608015,2022-06-18 00:00:00,2022-06-16 00:00:00,2022-06-15 15:43:00,0.004723744292237443,0.006425862506341958,149487.496435,25,2022-06-16_2022-06-18_1380_2.05,1194.3859881258097,872798.6468342615,873451.015792944,3876.611817326845,2,736668.7743642615,136129.87247,0.9026405610769362,98.63355999968324,0.8301578737007944,991.5289322805445,183.22577500064324,1174.7547072811876
2022-06-16 07:28:00,True,10597.112796,145907,625.8149987251749,125532.759674,742.9624596731661,0x02cb07dadff57b3723ac0dbaf5c39e26edac5b37a3f92c6ae69e1ad31a4ac32c,0.0,1380.0,-8,2.05,1655510400,73212.403751,669.9999999980338,742.266666145226,202646,1522.0,1.9713993974608015,2022-06-18 00:00:00,2022-06-16 00:00:00,2022-06-15 15:43:00,0.00462668061897514,0.006425862506341958,136126.549915,25,2022-06-16_2022-06-18_1380_2.05,1188.1006177345473,869063.9462469252,869239.8176308107,3864.2208419246926,2,743531.1865729252,125532.759674,0.9026405610769362,98.63355999968324,0.8423238490414103,1000.7654853786412,168.9624530009533,1169.7279383795944
2022-06-16 07:37:00,True,11051.227054,145351,635.3064128444635,114481.53262,742.9624596731661,0x02cb07dadff57b3723ac0dbaf5c39e26edac5b37a3f92c6ae69e1ad31a4ac32c,0.0,1380.0,-8,2.05,1655510400,73212.403751,669.9999999980338,742.266666145226,202646,1522.0,1.9713993974608015,2022-06-18 00:00:00,2022-06-16 00:00:00,2022-06-15 15:43:00,0.004609049974632166,0.006425862506341958,125529.437119,25,2022-06-16_2022-06-18_1380_2.05,1179.481328912589,863813.5847084777,863464.8941201156,3847.2287811345436,2,749332.0520884778,114481.53262,0.9026405610769362,98.63355999968324,0.8550989415049837,1008.5732358780465,154.0879100006764,1162.661145878723
2022-06-16 09:15:00,True,26752.584075,139511,658.5249610708893,87728.948545,742.9624596731661,0x02cb07dadff57b3723ac0dbaf5c39e26edac5b37a3f92c6ae69e1ad31a4ac32c,0.0,1380.0,-8,2.05,1655510400,73212.403751,669.9999999980338,742.266666145226,202646,1522.0,1.9713993974608015,2022-06-18 00:00:00,2022-06-16 00:00:00,2022-06-15 15:43:00,0.004423864789446981,0.006425862506341958,114478.21006499999,25,2022-06-16_2022-06-18_1380_2.05,1159.706049691534,851424.3297717923,850215.4570420475,3808.2438075935365,2,763695.3812267922,87728.948545,0.9026405610769362,98.63355999968324,0.8863502489218346,1027.9057458202485,118.07992100111294,1145.9856668213615
2022-06-16 09:38:00,True,15309.160513,138111,672.0382689367367,72419.788032,742.9624596731661,0x02cb07dadff57b3723ac0dbaf5c39e26edac5b37a3f92c6ae69e1ad31a4ac32c,0.0,1380.0,-8,2.05,1655510400,73212.403751,669.9999999980338,742.266666145226,202646,1522.0,1.9713993974608015,2022-06-18 00:00:00,2022-06-16 00:00:00,2022-06-15 15:43:00,0.004379471080669711,0.006425862506341958,87725.62599,25,2022-06-16_2022-06-18_1380_2.05,1145.0546177828303,841940.3112047899,840398.9976632448,3779.35998355678,2,769520.52317279,72419.788032,0.9026405610769362,98.63355999968324,0.9045386616604701,1035.7461714974224,97.47435700029571,1133.220528497718
2022-06-16 10:55:00,True,11428.053155,133516,682.2249661061585,60991.734877,742.9624596731661,0x02cb07dadff57b3723ac0dbaf5c39e26edac5b37a3f92c6ae69e1ad31a4ac32c,0.0,1380.0,-8,2.05,1655510400,73212.403751,669.9999999980338,742.266666145226,202646,1522.0,1.9713993974608015,2022-06-18 00:00:00,2022-06-16 00:00:00,2022-06-15 15:43:00,0.004233764586504312,0.006425862506341958,72416.465477,25,2022-06-16_2022-06-18_1380_2.05,1135.7862473595835,835853.4689857328,834189.1894796877,3761.0883236889476,2,774861.7341087328,60991.734877,0.9026405610769362,98.63355999968324,0.9182495794017286,1042.9352439282052,82.09262000105718,1125.0278639292624
2022-06-16 11:52:00,True,7877.606442,130062,689.300693716252,53114.128435,742.9624596731661,0x02cb07dadff57b3723ac0dbaf5c39e26edac5b37a3f92c6ae69e1ad31a4ac32c,0.0,1380.0,-8,2.05,1655510400,73212.403751,669.9999999980338,742.266666145226,202646,1522.0,1.9713993974608015,2022-06-18 00:00:00,2022-06-16 00:00:00,2022-06-15 15:43:00,0.0041242389649923895,0.006425862506341958,60988.412322000004,25,2022-06-16_2022-06-18_1380_2.05,1128.9460783570892,831297.4434147837,829606.2762480299,3747.6036186389006,2,778183.3149797837,53114.128435,0.9026405610769362,98.63355999968324,0.9277732471429038,1047.4059689666037,71.48965300126368,1118.8956219678673
2022-06-16 13:59:00,True,18644.0,122472,706.200693716252,34470.128435,742.9624596731661,0x02cb07dadff57b3723ac0dbaf5c39e26edac5b37a3f92c6ae69e1ad31a4ac32c,0.0,1380.0,-8,2.05,1655510400,73212.403751,669.9999999980338,742.266666145226,202646,1522.0,1.9713993974608015,2022-06-18 00:00:00,2022-06-16 00:00:00,2022-06-15 15:43:00,0.0038835616438356165,0.006425862506341958,53110.80588,25,2022-06-16_2022-06-18_1380_2.05,1108.6492540787676,817399.000753431,816007.4039815944,3707.5904714862495,2,782928.872318431,34470.128435,0.9026405610769362,98.63355999968324,0.9505200222726113,1053.793313679464,46.395518355212225,1100.1888320346764
2022-06-16 18:55:00,True,5591.360396,104679,711.2607640477929,28878.768039,742.9624596731661,0x02cb07dadff57b3723ac0dbaf5c39e26edac5b37a3f92c6ae69e1ad31a4ac32c,0.0,1380.0,-8,2.05,1655510400,73212.403751,669.9999999980338,742.266666145226,202646,1522.0,1.9713993974608015,2022-06-18 00:00:00,2022-06-16 00:00:00,2022-06-15 15:43:00,0.003319349315068493,0.006425862506341958,34466.80588,25,2022-06-16_2022-06-18_1380_2.05,1118.4026805628848,824354.7131292571,822542.1997259338,3726.818370580216,2,795475.9450902571,28878.768039,0.9026405610769362,98.63355999968324,0.957330689844923,1070.6812097076775,38.869754000362214,1109.5509637080397
2022-06-16 19:40:00,True,5304.417629,102008,716.0866736829973,23574.35041,742.9624596731661,0x02cb07dadff57b3723ac0dbaf5c39e26edac5b37a3f92c6ae69e1ad31a4ac32c,0.0,1380.0,-8,2.05,1655510400,73212.403751,669.9999999980338,742.266666145226,202646,1522.0,1.9713993974608015,2022-06-18 00:00:00,2022-06-16 00:00:00,2022-06-15 15:43:00,0.0032346524606798577,0.006425862506341958,28875.445484,25,2022-06-16_2022-06-18_1380_2.05,1111.5775255879018,819560.2032490175,817969.3458927087,3713.363264174958,2,795985.8528390175,23574.35041,0.9026405610769362,98.63355999968324,0.9638261857779576,1071.3675266838875,31.730204000307776,1103.0977306841953
2022-06-16 22:14:00,True,4801.915712,92787,720.4521658916004,18772.434698,742.9624596731661,0x02cb07dadff57b3723ac0dbaf5c39e26edac5b37a3f92c6ae69e1ad31a4ac32c,0.0,1380.0,-8,2.05,1655510400,73212.403751,669.9999999980338,742.266666145226,202646,1522.0,1.9713993974608015,2022-06-18 00:00:00,2022-06-16 00:00:00,2022-06-15 15:43:00,0.002942256468797565,0.006425862506341958,23571.027855,25,2022-06-16_2022-06-18_1380_2.05,1113.209203114033,820786.4161719676,819062.5698352132,3716.5799522668235,2,802013.9814739677,18772.434698,0.9026405610769362,98.63355999968324,0.9697019768785248,1079.4811649390451,25.26700300074127,1104.7481679397863
2022-06-16 22:58:00,True,11264.0,90112,730.8521658916004,7508.434698,742.9624596731661,0x02cb07dadff57b3723ac0dbaf5c39e26edac5b37a3f92c6ae69e1ad31a4ac32c,0.0,1380.0,-8,2.05,1655510400,73212.403751,669.9999999980338,742.266666145226,202646,1522.0,1.9713993974608015,2022-06-18 00:00:00,2022-06-16 00:00:00,2022-06-15 15:43:00,0.0028574327752409943,0.006425862506341958,18769.112143,25,2022-06-16_2022-06-18_1380_2.05,1085.3514834202338,800739.9171093393,800397.8976404227,3661.661260447836,2,793231.4824113393,7508.434698,0.9026405610769362,98.63355999968324,0.9836999923429602,1067.6602459299045,10.106075482337301,1077.7663214122417
2022-06-16 23:18:00,True,4018.70882,88905,734.639676134624,3489.725878,742.9624596731661,0x02cb07dadff57b3723ac0dbaf5c39e26edac5b37a3f92c6ae69e1ad31a4ac32c,0.0,1380.0,-8,2.05,1655510400,73212.403751,669.9999999980338,742.266666145226,202646,1522.0,1.9713993974608015,2022-06-18 00:00:00,2022-06-16 00:00:00,2022-06-15 15:43:00,0.0028191590563165906,0.006425862506341958,7505.112143,25,2022-06-16_2022-06-18_1380_2.05,1069.953819489689,789520.2533069091,790081.4628069878,3631.306315052856,2,786030.5274289091,3489.725878,0.9026405610769362,98.63355999968324,0.9887978410884941,1057.9680267757929,4.697042000661988,1062.6650687764547
2022-06-17 08:54:00,True,2677.517088,54338,737.0568065399376,812.20879,742.9624596731661,0x02cb07dadff57b3723ac0dbaf5c39e26edac5b37a3f92c6ae69e1ad31a4ac32c,0.0,1380.0,-8,2.05,1655510400,73212.403751,669.9999999980338,742.266666145226,202646,1522.0,1.9713993974608015,2022-06-18 00:00:00,2022-06-16 00:00:00,2022-06-15 15:43:00,0.0017230466768138,0.006425862506341958,3486.403323,25,2022-06-16_2022-06-18_1380_2.05,1119.9428977372852,826273.7445033273,823574.145232779,3729.854753789788,2,825461.5357133274,812.20879,0.9026405610769362,98.63355999968324,0.9920512092416803,1111.0407059819054,1.0932030002663873,1112.1339089821718
